Visit_ID,Pet_ID,Pet_Name,Species,Breed,Gender,Age_Years,Neutered,Owner_Name,Owner_City,Clinic,Vet_Name,Visit_Date,Visit_Type,Diagnosis,Medication_Prescribed,Consultation_Fee,Medicine_Cost,Total_Bill,Discount_Pct,Net_Bill,Payment_Method,Insurance_Claimed,Follow_Up_Required,Follow_Up_Date,Visit_Duration_Mins,Satisfaction_Score
VIS-004195,PET-02072,Simba,Bird,Macaw,Male,1.9,Yes,Owner_6437,Jaipur,VetPlus Mumbai,Dr. Arjun Patel,2024-01-19,Dental Cleaning,Dental Disease,No,2657.65,829.86,3487.51,10,3138.76,Cash,No,No,,31,5
VIS-004196,PET-02033,Tiger,Dog,Beagle,Female,2.2,Yes,Owner_1541,Delhi,PetMed Hyderabad,Dr. Priya Sharma,2024-01-19,Lab Test,Eye Infection,No,1061.46,267.2,1328.66,0,1328.66,Cash,No,No,,28,2
VIS-004197,PET-01328,Max,Bird,Macaw,Female,3.3,No,Owner_2847,Jaipur,PetMed Hyderabad,Dr. Ananya Singh,2024-01-19,Vaccination,Healthy,Yes,1018.44,1612.57,2631.01,0,2631.01,Debit Card,Yes,No,,13,4
VIS-004198,PET-01218,Leo,Cat,Stray,Male,2.0,Yes,Owner_2127,Kolkata,PetMed Hyderabad,Dr. Kabir Joshi,2024-01-19,Follow-up,Fracture,Yes,590.77,610.3,1201.07,15,1020.91,Insurance,No,Yes,2024-01-28,103,5
VIS-004199,PET-01036,Daisy,Dog,Pomeranian,Male,2.3,No,Owner_9248,Delhi,HealPet Bangalore,Dr. Priya Sharma,2024-01-19,Grooming,Arthritis,Yes,1156.88,1522.88,2679.76,0,2679.76,Credit Card,No,Yes,2024-02-07,41,3
VIS-004200,PET-00423,Milo,Guinea Pig,American,Male,1.1,Yes,Owner_6961,Bangalore,VetPlus Mumbai,Dr. Sneha Rao,2024-01-20,Vaccination,Respiratory Infection,Yes,542.07,1721.63,2263.7,5,2150.52,Insurance,No,Yes,2024-02-13,107,3
VIS-004201,PET-00144,Rocky,Dog,Pomeranian,Male,7.2,No,Owner_1464,Bangalore,HealPet Bangalore,Dr. Kabir Joshi,2024-01-20,Routine Checkup,Eye Infection,Yes,451.81,1603.59,2055.4,15,1747.09,UPI,No,Yes,2024-01-28,17,4
VIS-004202,PET-01853,Kitty,Dog,Poodle,Male,2.4,Yes,Owner_3233,Bangalore,AnimalCare Chennai,Dr. Priya Sharma,2024-01-20,Vaccination,Respiratory Infection,No,739.46,548.31,1287.77,0,1287.77,Cash,No,No,,72,3
VIS-004203,PET-02292,Bruno,Bird,Parrot,Female,9.4,Yes,Owner_1606,Kolkata,PetMed Hyderabad,Dr. Kabir Joshi,2024-01-21,Dental Cleaning,Eye Infection,Yes,3526.4,547.28,4073.68,10,3666.31,Cash,No,Yes,2024-02-17,49,4
VIS-004204,PET-00315,Bruno,Hamster,Syrian,Female,6.9,Yes,Owner_9940,Pune,AnimalCare Chennai,Dr. Kabir Joshi,2024-01-21,Grooming,Ear Infection,No,545.59,1165.62,1711.21,5,1625.65,Debit Card,Yes,No,,97,5
VIS-004205,PET-02852,Charlie,Cat,Persian,Male,2.7,No,Owner_4818,Delhi,PawCare Clinic Delhi,Dr. Rahul Mehta,2024-01-21,Vaccination,Respiratory Infection,No,1265.64,1905.81,3171.45,0,3171.45,Cash,No,Yes,2024-02-16,109,3
VIS-004206,PET-02839,Max,Rabbit,Mini Rex,Female,0.9,Yes,Owner_1861,Kolkata,HealPet Bangalore,Dr. Rahul Mehta,2024-01-21,Routine Checkup,Obesity,Yes,398.1,649.04,1047.14,0,1047.14,Credit Card,No,Yes,2024-02-07,110,5
VIS-004207,PET-00219,Buddy,Cat,Maine Coon,Female,0.1,No,Owner_1159,Pune,PetMed Hyderabad,Dr. Sneha Rao,2024-01-21,Vaccination,Fracture,No,839.91,253.47,1093.38,0,1093.38,Credit Card,No,Yes,2024-02-05,82,2
VIS-004208,PET-01397,Kitty,Turtle,Red-Eared Slider,Male,1.3,Yes,Owner_7708,Delhi,HealPet Bangalore,Dr. Kabir Joshi,2024-01-22,Vaccination,Healthy,Yes,1472.45,81.43,1553.88,0,1553.88,Cash,Yes,No,,24,3
VIS-004209,PET-01374,Rocky,Cat,Siamese,Female,6.7,Yes,Owner_3758,Mumbai,HealPet Bangalore,Dr. Ananya Singh,2024-01-22,Grooming,Healthy,No,500.27,1750.79,2251.06,10,2025.95,Debit Card,No,No,,36,4
VIS-004210,PET-01617,Daisy,Dog,Poodle,Male,3.2,No,Owner_7937,Bangalore,PetMed Hyderabad,Dr. Sneha Rao,2024-01-22,Routine Checkup,Healthy,Yes,590.84,1637.12,2227.96,0,2227.96,Insurance,No,No,,72,5
VIS-004211,PET-02879,Ruby,Dog,Pomeranian,Female,5.9,Yes,Owner_8837,Bangalore,HealPet Bangalore,Dr. Arjun Patel,2024-01-22,Routine Checkup,Ear Infection,Yes,437.4,1742.2,2179.6,0,2179.6,UPI,No,No,,94,5
VIS-004212,PET-00897,Luna,Bird,Budgie,Female,0.4,No,Owner_3364,Pune,HealPet Bangalore,Dr. Priya Sharma,2024-01-22,Emergency,Respiratory Infection,Yes,9559.16,1285.44,10844.6,0,10844.6,Credit Card,No,Yes,2024-02-02,84,3
VIS-004213,PET-00762,Buddy,Bird,Macaw,Male,5.6,Yes,Owner_1903,Mumbai,PawCare Clinic Delhi,Dr. Arjun Patel,2024-01-22,Dental Cleaning,Healthy,No,1201.17,1119.82,2320.99,0,2320.99,Cash,Yes,No,,88,4
VIS-004214,PET-01282,Ruby,Dog,Husky,Female,17.2,Yes,Owner_5592,Chennai,CityVet Kolkata,Dr. Kabir Joshi,2024-01-23,Routine Checkup,Ear Infection,No,638.53,1820.85,2459.38,0,2459.38,Credit Card,No,Yes,2024-02-18,80,4
VIS-004215,PET-01250,Rocky,Guinea Pig,Teddy,Male,0.1,Yes,Owner_2367,Mumbai,CityVet Kolkata,Dr. Arjun Patel,2024-01-24,Vaccination,Respiratory Infection,Yes,757.51,311.68,1069.19,5,1015.73,Credit Card,Yes,Yes,2024-02-23,50,5
VIS-004216,PET-01610,Max,Dog,German Shepherd,Male,0.6,Yes,Owner_2670,Jaipur,PawCare Clinic Delhi,Dr. Ananya Singh,2024-01-24,Grooming,Eye Infection,No,1165.85,93.35,1259.2,0,1259.2,Cash,No,No,,34,4
VIS-004217,PET-02868,Daisy,Dog,Labrador,Female,7.7,Yes,Owner_8733,Chennai,HealPet Bangalore,Dr. Ananya Singh,2024-01-24,Vaccination,Digestive Issues,No,828.94,790.6,1619.54,0,1619.54,UPI,Yes,Yes,2024-02-16,118,5
VIS-004218,PET-02060,Milo,Hamster,Roborovski,Female,1.9,No,Owner_8380,Mumbai,CityVet Kolkata,Dr. Ananya Singh,2024-01-24,Vaccination,Eye Infection,No,1169.31,907.15,2076.46,0,2076.46,Credit Card,No,No,,56,4
VIS-004219,PET-00530,Bella,Dog,German Shepherd,Female,1.6,Yes,Owner_8321,Delhi,PawCare Clinic Delhi,Dr. Rahul Mehta,2024-01-24,Follow-up,Digestive Issues,Yes,211.5,781.1,992.6,10,893.34,Debit Card,No,Yes,2024-02-01,81,4
VIS-004220,PET-00996,Charlie,Rabbit,Flemish Giant,Male,7.6,Yes,Owner_9788,Bangalore,PawCare Clinic Delhi,Dr. Priya Sharma,2024-01-24,Vaccination,Respiratory Infection,No,1439.47,297.09,1736.56,5,1649.73,Debit Card,No,Yes,2024-02-04,114,4
VIS-004221,PET-00690,Simba,Cat,Stray,Male,8.5,No,Owner_1926,Jaipur,AnimalCare Chennai,Dr. Arjun Patel,2024-01-25,Vaccination,Parasites,Yes,1133.6,1359.88,2493.48,0,2493.48,Insurance,No,No,,76,5
VIS-004222,PET-01188,Bella,Dog,Poodle,Female,19.6,No,Owner_4648,Bangalore,VetPlus Mumbai,Dr. Priya Sharma,2024-01-25,Lab Test,Skin Infection,Yes,2794.19,1066.96,3861.15,0,3861.15,UPI,No,No,,92,4
VIS-004223,PET-01052,Bella,Dog,German Shepherd,Female,1.2,Yes,Owner_1449,Hyderabad,AnimalCare Chennai,Dr. Rahul Mehta,2024-01-25,Surgery,Fracture,Yes,11923.87,501.83,12425.7,10,11183.13,Debit Card,No,Yes,2024-02-07,86,4
VIS-004224,PET-02028,Luna,Guinea Pig,Peruvian,Male,3.5,No,Owner_9346,Mumbai,AnimalCare Chennai,Dr. Sneha Rao,2024-01-25,Lab Test,Respiratory Infection,No,744.6,1277.58,2022.18,0,2022.18,Credit Card,No,Yes,2024-02-07,15,2
VIS-004225,PET-00198,Daisy,Cat,Siamese,Male,0.4,Yes,Owner_3819,Jaipur,VetPlus Mumbai,Dr. Sneha Rao,2024-01-25,Routine Checkup,Dental Disease,Yes,671.82,358.87,1030.69,0,1030.69,UPI,No,Yes,2024-02-05,21,5
VIS-004226,PET-01475,Kitty,Rabbit,Mini Rex,Female,2.8,No,Owner_3283,Chennai,PetMed Hyderabad,Dr. Sneha Rao,2024-01-26,Emergency,Skin Infection,Yes,5808.2,1523.46,7331.66,0,7331.66,Credit Card,No,Yes,2024-02-25,17,1
VIS-004227,PET-00818,Rocky,Dog,Beagle,Female,7.3,Yes,Owner_1068,Bangalore,AnimalCare Chennai,Dr. Priya Sharma,2024-01-26,Surgery,Healthy,Yes,5408.59,692.08,6100.67,0,6100.67,Debit Card,No,No,,37,4
VIS-004228,PET-01144,Simba,Dog,German Shepherd,Male,1.6,No,Owner_3685,Jaipur,PawCare Clinic Delhi,Dr. Priya Sharma,2024-01-26,Dental Cleaning,Ear Infection,Yes,3671.61,303.48,3975.09,0,3975.09,Cash,Yes,Yes,2024-02-04,65,4
VIS-004229,PET-00851,Leo,Dog,Golden Retriever,Female,2.9,Yes,Owner_8112,Mumbai,PawCare Clinic Delhi,Dr. Sneha Rao,2024-01-26,Dental Cleaning,Arthritis,No,2991.4,790.89,3782.29,5,3593.18,Credit Card,Yes,Yes,2024-02-09,45,4
VIS-004230,PET-01581,Max,Dog,Beagle,Female,4.4,No,Owner_8999,Bangalore,PawCare Clinic Delhi,Dr. Sneha Rao,2024-01-27,Grooming,Healthy,Yes,679.32,1780.45,2459.77,0,2459.77,Credit Card,Yes,No,,43,5
VIS-004231,PET-02031,Leo,Dog,Husky,Female,0.3,Yes,Owner_8157,Jaipur,AnimalCare Chennai,Dr. Sneha Rao,2024-01-27,Routine Checkup,Digestive Issues,Yes,335.95,1402.58,1738.53,0,1738.53,Insurance,No,No,,92,4
VIS-004232,PET-00302,Max,Cat,Siamese,Male,1.4,No,Owner_7651,Bangalore,CityVet Kolkata,Dr. Rahul Mehta,2024-01-27,Follow-up,Ear Infection,Yes,459.66,84.17,543.83,0,543.83,Debit Card,No,No,,62,5
VIS-004233,PET-02632,Ruby,Dog,German Shepherd,Female,1.8,Yes,Owner_1179,Mumbai,CityVet Kolkata,Dr. Kabir Joshi,2024-01-27,Routine Checkup,Parasites,No,329.78,863.09,1192.87,0,1192.87,Cash,No,No,,105,4
VIS-004234,PET-02697,Kitty,Cat,Persian,Female,9.9,Yes,Owner_7226,Kolkata,VetPlus Mumbai,Dr. Sneha Rao,2024-01-27,Vaccination,Skin Infection,No,739.19,1877.66,2616.85,0,2616.85,Cash,No,Yes,2024-02-06,21,5
VIS-004235,PET-01987,Ruby,Dog,German Shepherd,Male,4.8,No,Owner_1940,Pune,PetMed Hyderabad,Dr. Ananya Singh,2024-01-27,Routine Checkup,Healthy,Yes,324.19,1067.36,1391.55,10,1252.4,Debit Card,No,No,,28,4
VIS-004236,PET-00496,Daisy,Dog,Pomeranian,Male,3.9,Yes,Owner_4446,Hyderabad,PawCare Clinic Delhi,Dr. Rahul Mehta,2024-01-27,Grooming,Respiratory Infection,No,537.77,67.42,605.19,0,605.19,Credit Card,Yes,No,,49,4
VIS-004237,PET-01979,Buddy,Dog,Beagle,Female,1.1,Yes,Owner_2074,Hyderabad,CityVet Kolkata,Dr. Priya Sharma,2024-01-27,Routine Checkup,Healthy,Yes,673.83,984.67,1658.5,10,1492.65,UPI,Yes,No,,55,5
VIS-004238,PET-00926,Daisy,Guinea Pig,American,Male,7.7,Yes,Owner_4215,Kolkata,CityVet Kolkata,Dr. Kabir Joshi,2024-01-27,Routine Checkup,Digestive Issues,Yes,433.75,1476.66,1910.41,5,1814.89,Credit Card,No,Yes,2024-02-08,64,5
VIS-004239,PET-00436,Bella,Cat,British Shorthair,Female,1.0,Yes,Owner_5025,Chennai,HealPet Bangalore,Dr. Rahul Mehta,2024-01-27,Grooming,Skin Infection,Yes,1188.95,1363.43,2552.38,15,2169.52,Insurance,No,Yes,2024-02-23,77,5
VIS-004240,PET-00489,Coco,Cat,Stray,Male,5.9,No,Owner_4696,Chennai,HealPet Bangalore,Dr. Kabir Joshi,2024-01-27,Routine Checkup,Healthy,No,439.59,1290.25,1729.84,0,1729.84,Debit Card,No,No,,45,2
VIS-004241,PET-02518,Rocky,Cat,Ragdoll,Male,1.3,Yes,Owner_1005,Hyderabad,HealPet Bangalore,Dr. Sneha Rao,2024-01-28,Vaccination,Obesity,Yes,1299.25,1686.03,2985.28,0,2985.28,Insurance,No,Yes,2024-02-09,37,5
VIS-004242,PET-02449,Simba,Rabbit,Mini Rex,Male,11.8,Yes,Owner_7996,Kolkata,CityVet Kolkata,Dr. Kabir Joshi,2024-01-28,Routine Checkup,Healthy,Yes,668.0,231.97,899.97,5,854.97,UPI,Yes,No,,65,4
VIS-004243,PET-00378,Leo,Bird,Budgie,Male,0.2,No,Owner_8442,Chennai,VetPlus Mumbai,Dr. Priya Sharma,2024-01-28,Lab Test,Ear Infection,No,2144.57,1092.74,3237.31,0,3237.31,UPI,No,No,,69,3
VIS-004244,PET-01925,Leo,Bird,Macaw,Female,0.5,Yes,Owner_1643,Pune,VetPlus Mumbai,Dr. Kabir Joshi,2024-01-28,Lab Test,Skin Infection,Yes,2051.7,1569.44,3621.14,5,3440.08,Insurance,No,Yes,2024-02-17,49,3
VIS-004245,PET-01583,Coco,Cat,Siamese,Male,8.9,Yes,Owner_6214,Pune,HealPet Bangalore,Dr. Priya Sharma,2024-01-28,Surgery,Digestive Issues,Yes,4678.7,1295.03,5973.73,0,5973.73,Debit Card,Yes,No,,43,4
VIS-004246,PET-02892,Bruno,Cat,Maine Coon,Male,0.7,Yes,Owner_1988,Hyderabad,HealPet Bangalore,Dr. Arjun Patel,2024-01-28,Grooming,Healthy,Yes,1062.93,1722.07,2785.0,0,2785.0,UPI,No,No,,61,3
VIS-004247,PET-01036,Ruby,Cat,Siamese,Male,3.5,No,Owner_5216,Hyderabad,PawCare Clinic Delhi,Dr. Rahul Mehta,2024-01-28,Emergency,Fracture,No,11226.24,747.16,11973.4,0,11973.4,Insurance,No,No,,43,5
VIS-004248,PET-02008,Tiger,Dog,Pomeranian,Female,1.8,Yes,Owner_3585,Jaipur,VetPlus Mumbai,Dr. Sneha Rao,2024-01-28,Grooming,Parasites,No,824.88,444.13,1269.01,0,1269.01,Debit Card,Yes,No,,73,4
VIS-004249,PET-01467,Charlie,Cat,Siamese,Male,3.4,No,Owner_7201,Jaipur,HealPet Bangalore,Dr. Sneha Rao,2024-01-29,Routine Checkup,Skin Infection,Yes,393.61,1410.44,1804.05,0,1804.05,Insurance,Yes,No,,72,5
VIS-004250,PET-01015,Max,Cat,Siamese,Male,3.8,No,Owner_1899,Pune,HealPet Bangalore,Dr. Ananya Singh,2024-01-29,Vaccination,Obesity,Yes,586.03,904.51,1490.54,0,1490.54,Insurance,No,Yes,2024-02-27,41,5
VIS-004251,PET-00596,Ruby,Cat,British Shorthair,Male,2.6,No,Owner_8137,Pune,PetMed Hyderabad,Dr. Rahul Mehta,2024-01-29,Emergency,Skin Infection,No,4559.5,594.38,5153.88,0,5153.88,Insurance,Yes,Yes,2024-02-13,87,5
VIS-004252,PET-01613,Bruno,Hamster,Dwarf,Male,2.7,Yes,Owner_9365,Hyderabad,PetMed Hyderabad,Dr. Rahul Mehta,2024-01-29,Routine Checkup,Cancer,Yes,785.98,568.1,1354.08,0,1354.08,Cash,No,Yes,2024-02-14,64,5
VIS-004253,PET-01911,Buddy,Hamster,Roborovski,Female,5.3,Yes,Owner_1824,Chennai,PetMed Hyderabad,Dr. Sneha Rao,2024-01-29,Routine Checkup,Healthy,No,458.59,1585.97,2044.56,0,2044.56,UPI,No,No,,63,5
VIS-004254,PET-02170,Bella,Rabbit,Mini Rex,Male,0.8,No,Owner_3030,Delhi,PawCare Clinic Delhi,Dr. Kabir Joshi,2024-01-30,Emergency,Obesity,Yes,4804.39,1613.07,6417.46,0,6417.46,Insurance,No,No,,25,5
VIS-004255,PET-01188,Ruby,Cat,British Shorthair,Female,4.8,No,Owner_9603,Pune,PawCare Clinic Delhi,Dr. Sneha Rao,2024-01-30,Follow-up,Eye Infection,No,410.14,275.83,685.97,15,583.07,Credit Card,No,Yes,2024-02-12,32,4
VIS-004256,PET-01411,Luna,Cat,British Shorthair,Male,0.1,Yes,Owner_4647,Delhi,CityVet Kolkata,Dr. Sneha Rao,2024-01-30,Vaccination,Healthy,Yes,534.61,987.94,1522.55,0,1522.55,Cash,No,No,,33,4
VIS-004257,PET-00533,Milo,Bird,Cockatiel,Male,6.2,No,Owner_4266,Bangalore,AnimalCare Chennai,Dr. Kabir Joshi,2024-01-30,Routine Checkup,Obesity,No,694.8,1022.0,1716.8,15,1459.28,Cash,No,Yes,2024-02-14,106,5
VIS-004258,PET-01468,Luna,Turtle,Painted Turtle,Female,2.1,Yes,Owner_9358,Kolkata,PawCare Clinic Delhi,Dr. Ananya Singh,2024-01-30,Vaccination,Healthy,No,1279.5,955.76,2235.26,0,2235.26,Credit Card,No,No,,95,5
VIS-004259,PET-02013,Leo,Dog,Husky,Male,4.6,No,Owner_3987,Hyderabad,AnimalCare Chennai,Dr. Rahul Mehta,2024-01-31,Vaccination,Digestive Issues,Yes,807.52,1602.45,2409.97,0,2409.97,Credit Card,No,No,,12,5
VIS-004260,PET-02971,Coco,Dog,German Shepherd,Female,0.6,No,Owner_3005,Hyderabad,PawCare Clinic Delhi,Dr. Ananya Singh,2024-02-01,Vaccination,Fracture,Yes,529.81,294.79,824.6,10,742.14,UPI,No,No,,61,4
VIS-004261,PET-01672,Ruby,Turtle,Red-Eared Slider,Male,13.1,No,Owner_2671,Chennai,VetPlus Mumbai,Dr. Arjun Patel,2024-02-01,Grooming,Ear Infection,Yes,1119.89,130.76,1250.65,10,1125.58,Debit Card,Yes,No,,93,4
VIS-004262,PET-02765,Leo,Dog,Bulldog,Female,10.2,No,Owner_6352,Bangalore,VetPlus Mumbai,Dr. Arjun Patel,2024-02-01,Surgery,Allergy,Yes,12714.93,228.7,12943.63,5,12296.45,Debit Card,No,Yes,2024-02-23,53,4
VIS-004263,PET-01643,Leo,Cat,Maine Coon,Male,8.3,Yes,Owner_6653,Kolkata,AnimalCare Chennai,Dr. Arjun Patel,2024-02-01,Grooming,Skin Infection,Yes,1011.13,1929.99,2941.12,0,2941.12,Insurance,No,No,,116,4
VIS-004264,PET-02165,Tiger,Rabbit,Mini Rex,Male,6.8,Yes,Owner_5233,Kolkata,VetPlus Mumbai,Dr. Arjun Patel,2024-02-01,Vaccination,Fracture,Yes,710.61,1987.86,2698.47,0,2698.47,Credit Card,No,Yes,2024-02-24,15,5
VIS-004265,PET-00486,Kitty,Bird,Lovebird,Female,5.6,No,Owner_7189,Hyderabad,AnimalCare Chennai,Dr. Priya Sharma,2024-02-01,Follow-up,Parasites,Yes,581.68,403.71,985.39,0,985.39,UPI,No,No,,55,3
VIS-004266,PET-00727,Coco,Cat,Siamese,Female,0.1,No,Owner_2033,Bangalore,PetMed Hyderabad,Dr. Rahul Mehta,2024-02-02,Vaccination,Cancer,Yes,1140.85,647.53,1788.38,0,1788.38,Cash,No,No,,82,4
VIS-004267,PET-00071,Bella,Dog,German Shepherd,Male,2.5,Yes,Owner_8264,Bangalore,PetMed Hyderabad,Dr. Sneha Rao,2024-02-03,Surgery,Diabetes,No,3381.45,1572.46,4953.91,0,4953.91,Insurance,No,Yes,2024-02-20,56,5
VIS-004268,PET-01753,Coco,Dog,Beagle,Female,0.9,No,Owner_7247,Hyderabad,PetMed Hyderabad,Dr. Sneha Rao,2024-02-03,Dental Cleaning,Diabetes,No,3944.31,744.17,4688.48,10,4219.63,UPI,No,No,,13,4
VIS-004269,PET-00682,Bella,Cat,Ragdoll,Male,0.3,No,Owner_7980,Pune,PawCare Clinic Delhi,Dr. Rahul Mehta,2024-02-03,Grooming,Allergy,No,958.63,1195.8,2154.43,10,1938.99,Cash,No,Yes,2024-02-22,103,4
VIS-004270,PET-01551,Rocky,Cat,Siamese,Female,4.8,Yes,Owner_2500,Jaipur,VetPlus Mumbai,Dr. Kabir Joshi,2024-02-03,Dental Cleaning,Obesity,Yes,1552.21,1060.99,2613.2,5,2482.54,Credit Card,Yes,Yes,2024-02-18,112,4
VIS-004271,PET-00277,Milo,Dog,Beagle,Male,19.7,No,Owner_1109,Pune,PetMed Hyderabad,Dr. Sneha Rao,2024-02-03,Emergency,Fracture,No,10905.09,655.64,11560.73,5,10982.69,Cash,No,Yes,2024-02-16,39,3
VIS-004272,PET-01666,Tiger,Dog,Labrador,Female,14.4,Yes,Owner_2757,Pune,VetPlus Mumbai,Dr. Priya Sharma,2024-02-03,Grooming,Skin Infection,Yes,877.71,281.03,1158.74,0,1158.74,Cash,Yes,No,,43,1
VIS-004273,PET-02329,Ruby,Dog,Labrador,Male,2.0,No,Owner_6650,Delhi,PawCare Clinic Delhi,Dr. Sneha Rao,2024-02-03,Routine Checkup,Ear Infection,Yes,618.26,1801.6,2419.86,0,2419.86,Debit Card,No,Yes,2024-02-14,78,4
VIS-004274,PET-02999,Ruby,Cat,Ragdoll,Male,1.0,No,Owner_3202,Pune,HealPet Bangalore,Dr. Arjun Patel,2024-02-03,Routine Checkup,Healthy,No,313.93,964.14,1278.07,0,1278.07,Debit Card,Yes,No,,64,5
VIS-004275,PET-01421,Coco,Rabbit,Lionhead,Female,3.7,Yes,Owner_8343,Delhi,AnimalCare Chennai,Dr. Ananya Singh,2024-02-04,Vaccination,Ear Infection,No,713.48,1499.79,2213.27,5,2102.61,Insurance,No,No,,12,3
VIS-004276,PET-00146,Bruno,Cat,British Shorthair,Male,0.6,Yes,Owner_8279,Hyderabad,CityVet Kolkata,Dr. Arjun Patel,2024-02-04,Routine Checkup,Healthy,No,696.12,89.91,786.03,0,786.03,Credit Card,No,No,,93,5
VIS-004277,PET-02168,Leo,Dog,Beagle,Male,6.8,No,Owner_5773,Kolkata,AnimalCare Chennai,Dr. Ananya Singh,2024-02-04,Grooming,Ear Infection,Yes,411.0,507.7,918.7,15,780.9,Insurance,No,No,,18,3
VIS-004278,PET-00444,Bella,Guinea Pig,Peruvian,Female,9.0,No,Owner_4279,Kolkata,PetMed Hyderabad,Dr. Kabir Joshi,2024-02-04,Grooming,Skin Infection,Yes,555.02,1950.15,2505.17,0,2505.17,Credit Card,No,Yes,2024-02-23,110,1
VIS-004279,PET-00499,Daisy,Dog,Pomeranian,Female,3.8,No,Owner_7120,Mumbai,PetMed Hyderabad,Dr. Arjun Patel,2024-02-04,Grooming,Healthy,Yes,455.67,695.73,1151.4,15,978.69,UPI,No,No,,43,3
VIS-004280,PET-00036,Rocky,Dog,Poodle,Male,8.6,No,Owner_1871,Chennai,HealPet Bangalore,Dr. Arjun Patel,2024-02-04,Routine Checkup,Parasites,No,591.37,1408.82,2000.19,5,1900.18,Cash,No,No,,52,5
VIS-004281,PET-01712,Rocky,Guinea Pig,Teddy,Male,0.9,Yes,Owner_7394,Pune,PawCare Clinic Delhi,Dr. Arjun Patel,2024-02-05,Lab Test,Healthy,Yes,930.7,148.42,1079.12,0,1079.12,Debit Card,No,No,,49,4
VIS-004282,PET-02811,Rocky,Turtle,Painted Turtle,Female,8.4,No,Owner_4896,Hyderabad,VetPlus Mumbai,Dr. Rahul Mehta,2024-02-05,Routine Checkup,Digestive Issues,Yes,692.19,926.71,1618.9,15,1376.06,Debit Card,No,Yes,2024-03-01,59,5
VIS-004283,PET-02259,Tiger,Dog,Poodle,Male,1.5,No,Owner_9544,Chennai,AnimalCare Chennai,Dr. Arjun Patel,2024-02-05,Surgery,Skin Infection,No,8420.22,1462.03,9882.25,10,8894.02,Insurance,No,Yes,2024-02-25,109,3
VIS-004284,PET-01328,Charlie,Dog,Bulldog,Male,2.9,Yes,Owner_3029,Pune,VetPlus Mumbai,Dr. Arjun Patel,2024-02-05,Vaccination,Healthy,Yes,1282.29,480.66,1762.95,5,1674.8,Cash,No,No,,88,5
VIS-004285,PET-02813,Kitty,Dog,Poodle,Male,10.2,No,Owner_5057,Pune,AnimalCare Chennai,Dr. Priya Sharma,2024-02-05,Lab Test,Respiratory Infection,No,2792.02,1945.86,4737.88,0,4737.88,Credit Card,Yes,Yes,2024-02-24,105,4
VIS-004286,PET-02618,Charlie,Dog,Beagle,Male,2.8,No,Owner_9749,Delhi,PawCare Clinic Delhi,Dr. Arjun Patel,2024-02-05,Routine Checkup,Eye Infection,No,785.86,889.48,1675.34,10,1507.81,Credit Card,No,Yes,2024-02-18,73,4
VIS-004287,PET-00307,Rocky,Dog,Pomeranian,Male,6.5,Yes,Owner_2301,Mumbai,AnimalCare Chennai,Dr. Rahul Mehta,2024-02-05,Surgery,Respiratory Infection,Yes,5300.59,1357.85,6658.44,0,6658.44,Insurance,No,Yes,2024-02-27,46,4
VIS-004288,PET-00664,Bruno,Dog,Beagle,Male,1.0,Yes,Owner_1393,Mumbai,PetMed Hyderabad,Dr. Ananya Singh,2024-02-05,Grooming,Respiratory Infection,No,691.53,1528.21,2219.74,10,1997.77,Cash,Yes,No,,116,4
VIS-004289,PET-00458,Simba,Cat,British Shorthair,Female,0.2,Yes,Owner_2682,Hyderabad,PawCare Clinic Delhi,Dr. Priya Sharma,2024-02-06,Grooming,Digestive Issues,Yes,1035.15,1129.58,2164.73,0,2164.73,Credit Card,No,No,,52,4
VIS-004290,PET-00318,Ruby,Dog,Husky,Male,11.5,Yes,Owner_8357,Pune,HealPet Bangalore,Dr. Priya Sharma,2024-02-06,Vaccination,Healthy,Yes,832.46,1243.19,2075.65,0,2075.65,UPI,No,No,,89,5
VIS-004291,PET-00995,Charlie,Dog,German Shepherd,Female,10.1,Yes,Owner_6032,Bangalore,CityVet Kolkata,Dr. Arjun Patel,2024-02-07,Lab Test,Dental Disease,Yes,2851.38,1711.88,4563.26,5,4335.1,Credit Card,No,Yes,2024-02-25,93,5
VIS-004292,PET-00860,Simba,Cat,British Shorthair,Female,6.1,No,Owner_4908,Jaipur,AnimalCare Chennai,Dr. Priya Sharma,2024-02-07,Grooming,Cancer,Yes,668.96,141.51,810.47,0,810.47,Credit Card,No,No,,71,5
VIS-004293,PET-00590,Buddy,Dog,Labrador,Female,2.7,Yes,Owner_7312,Kolkata,PetMed Hyderabad,Dr. Arjun Patel,2024-02-07,Surgery,Healthy,Yes,10520.93,107.84,10628.77,5,10097.33,Credit Card,Yes,No,,38,4
VIS-004294,PET-00476,Luna,Cat,Bengal,Male,1.1,No,Owner_2586,Mumbai,HealPet Bangalore,Dr. Ananya Singh,2024-02-07,Grooming,Respiratory Infection,Yes,604.82,1272.43,1877.25,15,1595.66,Debit Card,No,Yes,2024-02-28,96,5
VIS-004295,PET-00571,Luna,Bird,Parrot,Female,0.2,No,Owner_1665,Pune,PawCare Clinic Delhi,Dr. Ananya Singh,2024-02-07,Lab Test,Healthy,Yes,2335.25,1804.45,4139.7,0,4139.7,Insurance,No,No,,70,4
