TransactionID,CustomerID,TransactionDate,TransactionTime,TransactionType,MerchantCategory,Amount(INR),CardType,IsInternational,CustomerAge,AccountAgeDays,PreviousTransactions,DailyTransactionCount,TransactionHour,DistanceFromHome(km),Bank,DeviceUsed,FailedAttemptsLast24h,IsNewDevice,TimeSinceLastTransaction(min),IsFraud
TXN101699,CUST5423,2024-07-09,09:39:11,ATM Withdrawal,Entertainment,12015.84,Visa,0,39,3222,31,18,9,190.0,Kotak,Mobile App,0,0,642,0
TXN101700,CUST5998,2021-06-02,13:10:34,Mobile Payment,Restaurant,16310.46,Amex,0,46,615,230,10,13,429.5,Yes Bank,Mobile App,0,0,1024,0
TXN101701,CUST4464,2024-07-22,23:04:54,Bank Transfer,Groceries,83968.58,RuPay,0,36,1699,223,13,23,445.0,HSBC,ATM,1,0,1304,1
TXN101702,CUST4729,2021-06-20,09:11:16,Contactless Payment,Groceries,10675.83,Mastercard,0,35,2115,415,5,9,488.7,Kotak,ATM,,1,517,0
TXN101703,CUST5559,2023-06-11,03:16:16,Online Purchase,Entertainment,3047.44,Discover,0,,2947,100,10,3,76.4,Kotak,Tablet,0,0,1379,0
TXN101704,CUST9594,2024-09-04,05:27:18,Online Purchase,Luxury,64030.99,Mastercard,1,64,3430,200,8,5,215.2,HSBC,ATM,0,0,1074,1
TXN101705,CUST7171,2021-05-08,09:09:26,Bank Transfer,Luxury,95504.85,Visa,1,47,2667,451,15,9,146.2,HDFC,Tablet,0,0,1343,0
TXN101706,CUST3736,2022-05-07,20:07:25,ATM Withdrawal,Clothing,7288.09,Discover,0,24,2386,298,9,20,126.2,Kotak,POS Machine,2,0,1272,0
TXN101707,CUST3781,2022-12-06,12:23:01,Online Purchase,Clothing,12858.37,Visa,0,66,249,10,5,12,4.2,Barclays,Web Browser,1,0,498,0
TXN101708,CUST4057,2023-12-01,04:08:41,Contactless Payment,Entertainment,33979.51,Amex,1,53,2153,388,2,4,345.2,Kotak,Tablet,1,1,691,1
TXN101709,CUST2811,2021-11-26,14:30:00,ATM Withdrawal,Restaurant,2865.23,RuPay,0,18,900,477,3,14,201.7,PNB,Mobile App,,1,647,0
TXN101710,CUST7932,2024-08-21,15:04:37,Bank Transfer,Entertainment,4295.86,Mastercard,0,40,2721,467,4,15,373.9,ICICI,Mobile App,,0,1399,0
TXN101711,CUST3729,2023-05-04,13:01:40,Bank Transfer,Luxury,28533.47,Amex,0,74,1234,315,15,13,37.5,SBI,POS Machine,1,0,762,0
TXN101712,CUST4685,2024-10-12,00:06:06,Bank Transfer,Electronics,11382.2,Amex,0,49,2765,275,4,0,253.0,SBI,Mobile App,0,0,365,1
TXN101713,CUST7592,2024-07-04,03:34:03,Online Purchase,Travel,23126.69,Amex,0,36,2390,415,8,3,55.4,HDFC,ATM,0,0,174,0
TXN101714,CUST3342,2024-12-27,11:52:35,ATM Withdrawal,Electronics,12939.54,Amex,0,60,256,343,11,11,334.7,Axis,Tablet,0,0,1244,0
TXN101715,CUST5376,2021-06-13,09:56:03,Bank Transfer,Jewellery,6755.74,Mastercard,0,25,2679,36,19,9,263.9,HSBC,Mobile App,0,0,1385,0
TXN101716,CUST1362,2022-02-02,10:40:10,Online Purchase,Jewellery,3839.5,RuPay,1,37,3080,77,4,10,73.5,Yes Bank,POS Machine,0,0,824,0
TXN101717,CUST8182,2021-04-17,19:55:41,POS Terminal,Pharmacy,38138.81,Visa,0,21,3234,63,13,19,112.8,Citibank,POS Machine,2,1,548,1
TXN101718,CUST9027,2021-10-17,02:31:33,ATM Withdrawal,Luxury,111372.68,Discover,0,63,1291,4,13,2,224.5,HSBC,ATM,3,0,1411,1
TXN101719,CUST6426,2023-02-03,15:29:27,POS Terminal,Clothing,55665.69,Discover,0,69,962,267,6,15,487.4,Axis,POS Machine,0,0,736,0
TXN101720,CUST5806,2023-04-23,22:13:38,POS Terminal,Pharmacy,4637.97,Visa,0,56,3477,471,8,22,20.5,Barclays,Tablet,0,0,30,0
TXN101721,CUST6375,2021-07-23,12:04:49,Bank Transfer,Entertainment,24989.64,RuPay,0,50,2319,91,15,12,405.3,ICICI,POS Machine,0,0,1392,0
TXN101722,CUST7611,2024-12-22,17:52:26,POS Terminal,Travel,90765.82,Visa,0,,943,252,5,17,226.9,Yes Bank,POS Machine,2,0,472,1
TXN101723,CUST9877,2021-03-18,16:52:13,Mobile Payment,Restaurant,31166.68,Discover,1,60,1513,333,10,16,122.3,PNB,Tablet,0,0,993,0
TXN101724,CUST6376,2023-05-20,06:41:34,Bank Transfer,Groceries,50750.82,Amex,0,40,2240,166,7,6,232.3,Barclays,Web Browser,3,0,1395,0
TXN101725,CUST8036,2022-04-17,19:39:27,POS Terminal,Groceries,14197.17,Amex,0,52,2761,394,16,19,136.3,Citibank,Web Browser,0,0,1059,0
TXN101726,CUST1424,2023-01-13,07:05:50,Contactless Payment,Pharmacy,65687.33,Visa,0,31,416,487,18,7,2.6,Axis,Tablet,3,0,275,1
TXN101727,CUST6831,2024-07-02,19:17:40,Contactless Payment,Fuel,7824.09,Mastercard,0,62,367,301,2,19,107.8,Citibank,POS Machine,0,0,1170,0
TXN101728,CUST6508,2024-11-12,05:17:45,Mobile Payment,Entertainment,33269.29,Visa,0,58,1383,382,20,5,326.1,Barclays,ATM,2,0,121,1
TXN101729,CUST6219,2023-12-09,10:31:11,POS Terminal,Clothing,1815.59,Visa,1,57,2657,372,11,10,325.9,HSBC,Tablet,0,1,289,0
TXN101730,CUST1844,2022-03-07,09:14:13,Mobile Payment,Travel,17405.53,Mastercard,1,34,1997,372,1,9,359.4,Axis,Tablet,1,0,629,0
TXN101731,CUST8875,2021-01-21,06:12:51,Online Purchase,Entertainment,1108.79,Discover,0,22,3097,241,18,6,452.1,Citibank,Web Browser,,0,,0
TXN101732,CUST7484,2021-05-19,19:43:20,Bank Transfer,Travel,47081.25,RuPay,0,37,2201,428,1,19,92.3,SBI,Web Browser,0,0,456,0
TXN101733,CUST4602,2024-08-03,02:07:16,Contactless Payment,Luxury,21052.64,Discover,1,39,3402,494,18,2,389.6,Kotak,ATM,0,0,511,1
TXN101734,CUST1107,2023-04-10,17:22:54,Bank Transfer,Groceries,8131.0,Visa,1,40,213,58,19,17,188.9,ICICI,Tablet,0,0,1009,0
TXN101735,CUST3984,2022-05-03,10:53:20,Mobile Payment,Entertainment,22404.63,Mastercard,0,66,3286,194,2,10,241.8,HSBC,POS Machine,0,0,1184,0
TXN101736,CUST5208,2021-08-09,02:10:04,Contactless Payment,Luxury,13779.79,Visa,0,33,1551,438,9,2,167.4,Yes Bank,ATM,0,1,414,0
TXN101737,CUST6692,2022-11-20,02:02:44,Online Purchase,Pharmacy,485.0,Amex,0,42,1999,465,13,2,363.9,ICICI,POS Machine,0,0,1194,0
TXN101738,CUST2800,2023-10-08,10:59:26,Online Purchase,Restaurant,2037.29,Discover,0,47,2683,456,10,10,226.4,Kotak,ATM,0,0,231,0
TXN101739,CUST2987,2024-04-07,01:50:50,POS Terminal,Fuel,46160.29,Amex,0,48,1310,280,15,1,407.1,Yes Bank,Tablet,1,1,894,1
TXN101740,CUST3636,2021-10-03,11:07:40,Contactless Payment,Pharmacy,11199.82,RuPay,0,27,2767,5,10,11,456.6,Axis,POS Machine,1,0,997,0
TXN101741,CUST3397,2024-11-28,03:13:17,Bank Transfer,Clothing,8742.27,Mastercard,1,64,1218,118,1,3,475.5,Barclays,Mobile App,0,0,1065,0
TXN101742,CUST8987,2023-09-19,05:29:50,POS Terminal,Travel,105143.56,Discover,1,47,3431,376,1,5,110.1,Yes Bank,Web Browser,4,0,1085,0
TXN101743,CUST1527,2022-04-09,22:25:47,Online Purchase,Fuel,11153.45,Mastercard,0,,2717,284,12,22,148.7,HSBC,Web Browser,0,0,76,0
TXN101744,CUST1076,2023-11-19,18:56:12,POS Terminal,Clothing,19604.7,Visa,0,49,1310,97,12,18,259.9,Axis,POS Machine,0,0,1120,0
TXN101745,CUST4320,2023-04-11,16:10:39,Mobile Payment,Groceries,4821.56,Amex,1,50,1820,316,8,16,17.9,PNB,Tablet,0,0,504,0
TXN101746,CUST4115,2022-05-14,07:16:50,Contactless Payment,Entertainment,32290.1,Visa,0,27,2263,153,1,7,176.3,Yes Bank,ATM,2,0,815,0
TXN101747,CUST5914,2024-02-22,13:38:00,Bank Transfer,Groceries,84992.59,Mastercard,1,51,2545,162,11,13,239.1,ICICI,Web Browser,1,1,887,1
TXN101748,CUST9787,2024-09-18,01:41:01,Mobile Payment,Travel,3006.86,Mastercard,0,62,3236,220,12,1,29.3,Yes Bank,Mobile App,1,0,,0
TXN101749,CUST6939,2023-06-24,04:35:59,ATM Withdrawal,Jewellery,44550.55,RuPay,0,24,997,40,2,4,471.7,HDFC,POS Machine,2,0,1428,1
TXN101750,CUST5855,2023-04-03,19:34:35,ATM Withdrawal,Luxury,3534.29,RuPay,0,47,2641,313,3,19,178.6,Barclays,POS Machine,1,0,1102,0
TXN101751,CUST1982,2023-12-14,06:05:30,POS Terminal,Luxury,2379.99,Amex,0,43,1761,271,7,6,150.2,PNB,Mobile App,1,0,655,0
TXN101752,CUST1574,2021-05-02,16:15:47,Online Purchase,Travel,63880.5,Amex,0,68,629,460,18,16,431.7,SBI,POS Machine,0,1,217,1
TXN101753,CUST9175,2022-12-02,02:11:27,Mobile Payment,Fuel,2499.27,Mastercard,0,49,3525,475,6,2,87.1,Yes Bank,Mobile App,0,0,657,0
TXN101754,CUST5507,2021-04-27,14:44:38,Mobile Payment,Travel,3666.42,Mastercard,0,66,2725,276,2,14,411.8,Barclays,POS Machine,1,0,853,0
TXN101755,CUST7890,2022-02-12,11:01:02,Mobile Payment,Jewellery,27271.76,RuPay,1,35,1709,381,20,11,298.4,Barclays,Tablet,2,0,205,1
TXN101756,CUST2861,2023-12-06,15:27:32,ATM Withdrawal,Luxury,15442.85,RuPay,0,30,2443,233,7,15,456.7,Citibank,Web Browser,0,0,867,0
TXN101757,CUST8406,2022-02-20,07:21:51,Mobile Payment,Entertainment,20929.04,Amex,1,75,3105,37,5,7,92.8,Citibank,ATM,0,0,640,0
TXN101758,CUST1994,2023-08-21,01:08:13,Contactless Payment,Groceries,8394.97,Mastercard,0,57,2350,459,8,1,435.1,HSBC,Tablet,3,0,253,1
TXN101759,CUST5579,2021-03-10,00:10:23,Online Purchase,Groceries,10580.46,Amex,0,73,3425,246,17,0,364.6,Kotak,Web Browser,0,0,1339,0
TXN101760,CUST6414,2023-05-11,01:02:39,Contactless Payment,Groceries,9092.01,Amex,0,38,1037,193,9,1,79.8,Kotak,ATM,0,1,1074,0
TXN101761,CUST9942,2023-06-27,19:02:57,Online Purchase,Luxury,3973.28,RuPay,0,49,1586,245,2,19,398.3,ICICI,Mobile App,0,0,1133,0
TXN101762,CUST7762,2023-10-16,14:42:28,POS Terminal,Restaurant,3302.79,Discover,0,58,197,368,3,14,375.7,SBI,POS Machine,,0,,0
TXN101763,CUST1599,2024-02-25,16:54:27,ATM Withdrawal,Clothing,8225.93,Visa,0,62,1791,341,20,16,199.2,Axis,ATM,3,0,355,1
TXN101764,CUST6741,2024-09-18,03:23:52,Bank Transfer,Jewellery,36565.02,Discover,1,57,550,468,1,3,,,POS Machine,0,0,1418,0
TXN101765,CUST3706,2021-08-08,22:12:26,Contactless Payment,Pharmacy,12133.95,Amex,0,48,3449,141,4,22,367.4,Kotak,Tablet,0,0,1114,0
TXN101766,CUST5104,2021-12-18,08:54:49,Mobile Payment,Restaurant,14132.36,Amex,0,,1757,115,3,8,347.8,ICICI,Web Browser,0,0,1296,0
TXN101767,CUST9952,2023-02-24,08:49:49,Mobile Payment,Restaurant,3267.65,Mastercard,1,44,2086,81,7,8,126.3,HDFC,Web Browser,0,0,773,0
TXN101768,CUST7109,2024-01-23,09:55:20,Bank Transfer,Travel,25134.72,Visa,0,72,3550,251,4,9,,Yes Bank,Web Browser,0,0,1140,1
TXN101769,CUST3471,2021-04-27,04:14:43,Bank Transfer,Electronics,12651.59,Mastercard,0,58,299,52,4,4,,ICICI,ATM,0,0,1161,0
TXN101770,CUST9336,2023-05-17,12:50:14,Bank Transfer,Travel,4773.46,Amex,0,26,1674,238,7,12,295.8,HSBC,ATM,1,0,,0
TXN101771,CUST3906,2022-02-03,13:12:14,Mobile Payment,Entertainment,20948.58,Discover,0,47,718,59,12,13,155.1,Citibank,Web Browser,1,0,30,0
TXN101772,CUST8045,2024-11-05,20:57:46,POS Terminal,Fuel,104126.79,Discover,0,61,2327,463,6,20,260.6,SBI,Web Browser,1,0,758,0
TXN101773,CUST3002,2021-05-15,04:15:06,Bank Transfer,Fuel,1939.84,Visa,0,42,517,169,6,4,96.4,HSBC,ATM,0,0,505,0
TXN101774,CUST3863,2021-10-19,03:29:38,POS Terminal,Entertainment,4173.3,Discover,0,67,2532,180,12,3,487.3,HDFC,ATM,1,0,921,1
TXN101775,CUST8271,2021-05-27,04:17:53,Online Purchase,Pharmacy,18551.34,Mastercard,0,19,1028,355,19,4,42.9,Barclays,POS Machine,0,0,1126,0
TXN101776,CUST4556,2022-11-15,06:33:08,Online Purchase,Clothing,11273.9,Amex,0,47,2661,135,19,6,327.6,Yes Bank,ATM,0,1,650,0
TXN101777,CUST6423,2024-05-12,08:59:06,Bank Transfer,Luxury,1321.12,Discover,0,69,2549,102,13,8,38.7,SBI,Mobile App,0,0,372,0
TXN101778,CUST3143,2022-05-15,02:06:54,Online Purchase,Fuel,4924.09,Mastercard,0,70,2335,302,10,2,44.0,HDFC,Tablet,0,0,1085,0
TXN101779,CUST8599,2022-12-22,18:09:15,ATM Withdrawal,Groceries,74808.53,RuPay,1,29,34,185,13,18,466.4,HDFC,ATM,0,0,1284,1
TXN101780,CUST8236,2021-07-28,09:50:52,Mobile Payment,Restaurant,6376.31,Mastercard,0,,78,277,17,9,45.1,Barclays,POS Machine,0,0,1341,0
TXN101781,CUST7759,2024-05-28,14:00:19,ATM Withdrawal,Electronics,1447.03,Amex,0,70,526,484,5,14,114.0,Barclays,Mobile App,0,0,1010,0
TXN101782,CUST7271,2024-01-12,15:31:24,ATM Withdrawal,Fuel,3744.53,RuPay,0,32,1529,18,9,15,372.2,Barclays,Mobile App,4,0,1139,0
TXN101783,CUST5816,2024-11-27,20:26:10,Bank Transfer,Entertainment,12120.82,Discover,0,35,940,243,20,20,166.0,Citibank,Web Browser,1,0,444,0
TXN101784,CUST7118,2022-10-17,18:32:01,Contactless Payment,Entertainment,13020.0,RuPay,0,57,246,153,10,18,454.0,Yes Bank,ATM,0,0,898,0
TXN101785,CUST1913,2022-05-23,20:08:08,Mobile Payment,Fuel,976.8,Visa,0,59,2186,299,10,20,180.7,HDFC,Tablet,0,0,929,0
TXN101786,CUST5838,2021-10-10,12:29:28,Mobile Payment,Travel,6578.73,Visa,0,73,2093,351,17,12,499.8,Axis,ATM,0,0,699,0
TXN101787,CUST6234,2021-08-28,22:02:32,Online Purchase,Clothing,17856.64,Mastercard,0,19,3617,91,10,22,200.8,Barclays,ATM,0,0,163,0
TXN101788,CUST4943,2023-11-13,15:21:04,Online Purchase,Fuel,56676.5,Mastercard,0,62,2457,418,7,15,311.2,PNB,Tablet,,0,256,1
TXN101789,CUST1961,2021-04-17,20:29:43,Mobile Payment,Pharmacy,6730.99,RuPay,1,20,517,171,14,20,458.3,SBI,Tablet,3,1,682,0
TXN101790,CUST2387,2022-07-25,08:54:28,Contactless Payment,Restaurant,3305.74,Visa,0,57,297,37,6,8,90.2,PNB,ATM,0,0,508,0
TXN101791,CUST8969,2023-01-25,00:43:53,Online Purchase,Luxury,50018.87,Amex,0,22,1542,8,15,0,421.7,Kotak,ATM,0,0,,1
TXN101792,CUST7350,2021-07-08,04:31:08,POS Terminal,Fuel,8377.91,Discover,0,59,1666,199,18,4,105.1,Barclays,Mobile App,0,1,1239,0
TXN101793,CUST7613,2021-10-22,06:14:15,Bank Transfer,Clothing,9086.2,Amex,1,67,3518,449,3,6,474.4,,POS Machine,0,1,924,0
TXN101794,CUST1336,2024-11-21,06:32:53,ATM Withdrawal,Luxury,3060.46,Amex,0,68,1037,384,18,6,162.5,SBI,POS Machine,0,1,1024,0
TXN101795,CUST2906,2024-11-25,16:01:06,Contactless Payment,Luxury,10015.35,Visa,0,63,1594,267,15,16,193.8,Kotak,Tablet,0,0,1332,0
TXN101796,CUST2533,2023-11-06,21:51:25,Mobile Payment,Restaurant,23672.65,Amex,0,44,1364,199,15,21,380.0,Yes Bank,POS Machine,1,0,1159,0
TXN101797,CUST6693,2021-10-11,09:05:48,Mobile Payment,Jewellery,676.42,Discover,0,49,458,82,16,9,231.8,Kotak,Web Browser,0,0,587,0
TXN101798,CUST9224,2021-03-28,07:26:14,Contactless Payment,Clothing,2341.18,Visa,0,35,2263,3,6,7,151.4,HDFC,Mobile App,2,0,253,0
TXN101799,CUST8042,2022-08-03,01:39:24,Mobile Payment,Clothing,34046.27,Visa,0,66,382,162,3,1,231.7,,POS Machine,0,0,48,0
TXN101800,CUST2978,2022-05-10,05:32:49,Online Purchase,Fuel,22806.99,Visa,1,28,3549,269,16,5,390.6,PNB,Web Browser,0,1,299,1
TXN101801,CUST8136,2024-12-21,09:00:53,Bank Transfer,Fuel,2148.08,Mastercard,0,51,1015,67,7,9,351.0,Kotak,ATM,0,0,173,0
TXN101802,CUST3327,2024-06-10,06:01:39,Contactless Payment,Luxury,4320.56,Mastercard,1,59,2966,358,15,6,137.7,Yes Bank,POS Machine,1,0,,0
TXN101803,CUST9605,2023-11-21,00:40:23,Bank Transfer,Groceries,18959.93,RuPay,0,69,1221,287,19,0,96.6,Citibank,ATM,0,0,1347,0
TXN101804,CUST6957,2022-07-16,13:49:18,ATM Withdrawal,Luxury,50681.27,RuPay,0,47,1144,237,14,13,88.4,SBI,Web Browser,3,0,975,1
TXN101805,CUST3081,2024-03-02,09:36:36,Online Purchase,Electronics,16521.81,Visa,0,35,1664,455,15,9,204.5,Kotak,POS Machine,0,1,750,1
TXN101806,CUST2783,2022-06-08,17:54:50,Bank Transfer,Travel,15271.48,Mastercard,0,37,3279,66,14,17,116.1,Kotak,,1,0,196,0
TXN101807,CUST9924,2023-09-23,00:01:20,Online Purchase,Clothing,9306.83,Amex,0,74,823,436,14,0,69.3,HDFC,ATM,1,0,273,0
TXN101808,CUST4137,2024-05-17,16:43:08,Online Purchase,Luxury,6086.02,Mastercard,0,57,1777,104,10,16,114.8,Barclays,POS Machine,0,1,577,0
TXN101809,CUST6941,2022-06-07,10:35:15,POS Terminal,Travel,23014.34,RuPay,1,30,672,37,6,10,375.6,Axis,Tablet,1,0,560,0
TXN101810,CUST1134,2022-02-09,20:04:06,Contactless Payment,Groceries,4206.08,Mastercard,0,24,1662,411,5,20,,Barclays,POS Machine,0,0,132,0
TXN101811,CUST6726,2022-06-12,04:47:56,Bank Transfer,Groceries,40579.94,RuPay,0,44,1527,397,16,4,56.0,Yes Bank,Web Browser,2,0,1150,1
TXN101812,CUST1043,2021-05-04,06:39:04,Mobile Payment,Entertainment,2613.2,RuPay,0,44,2898,424,9,6,491.1,SBI,ATM,2,0,240,0
TXN101813,CUST1086,2021-07-26,19:42:10,Bank Transfer,Clothing,7774.99,Amex,0,53,2533,400,3,19,91.6,HSBC,ATM,1,0,556,0
TXN101814,CUST7417,2022-02-25,07:49:45,POS Terminal,Pharmacy,1958.37,Mastercard,0,55,556,48,11,7,265.3,SBI,Web Browser,1,0,110,0
TXN101815,CUST6013,2021-03-07,09:30:34,Contactless Payment,Groceries,44737.9,Mastercard,1,33,2537,316,11,9,181.4,PNB,Web Browser,1,0,258,0
TXN101816,CUST4277,2024-10-15,07:58:25,Mobile Payment,Restaurant,59088.28,RuPay,1,40,569,415,2,7,254.7,Citibank,Tablet,0,1,1029,1
TXN101817,CUST3769,2022-04-10,13:22:57,Mobile Payment,Pharmacy,12143.91,Discover,0,50,1609,446,7,13,321.1,SBI,Web Browser,0,0,297,0
TXN101818,CUST2902,2022-03-25,18:09:10,Contactless Payment,Entertainment,17459.01,Amex,0,72,2131,474,10,18,373.1,Kotak,Web Browser,,0,125,1
TXN101819,CUST8930,2022-08-05,23:50:45,Mobile Payment,Clothing,13655.44,Amex,0,63,2243,254,6,23,371.3,HSBC,Mobile App,0,0,39,0
TXN101820,CUST8428,2024-10-22,19:41:59,Bank Transfer,Clothing,148852.81,Amex,0,39,2542,248,16,19,80.3,Kotak,Web Browser,3,1,,1
TXN101821,CUST2584,2021-12-11,19:53:53,Mobile Payment,Restaurant,4744.48,Visa,1,23,3323,431,1,19,253.9,Axis,Web Browser,0,0,1353,0
TXN101822,CUST2956,2023-06-02,22:31:18,Mobile Payment,Fuel,98649.94,Visa,0,75,1241,413,10,22,155.9,Kotak,Mobile App,0,0,376,0
TXN101823,CUST6890,2022-07-20,07:04:30,Mobile Payment,Electronics,16351.62,Amex,1,28,120,303,12,7,210.6,ICICI,ATM,0,1,823,1
TXN101824,CUST8451,2021-06-12,23:22:03,ATM Withdrawal,Groceries,31614.54,Mastercard,0,60,762,104,15,23,407.6,Yes Bank,ATM,0,0,1216,0
TXN101825,CUST9827,2023-10-27,01:57:23,ATM Withdrawal,Clothing,5183.72,Visa,0,19,523,404,2,1,202.3,Kotak,POS Machine,0,0,487,0
TXN101826,CUST1002,2023-04-07,19:51:43,POS Terminal,Pharmacy,12807.63,Visa,0,,2166,349,2,19,364.2,HDFC,Web Browser,0,0,1098,0
TXN101827,CUST5402,2021-05-28,12:28:20,Bank Transfer,Groceries,31991.31,Amex,0,63,2826,324,17,12,425.1,Kotak,ATM,3,0,1184,1
TXN101828,CUST9466,2022-05-12,15:10:45,Online Purchase,Pharmacy,10380.45,Visa,1,58,2163,287,1,15,116.4,Citibank,Web Browser,1,0,384,0
TXN101829,CUST6887,2023-08-14,17:41:44,Contactless Payment,Clothing,15187.91,Discover,0,21,84,258,20,17,282.2,PNB,ATM,3,0,1100,1
TXN101830,CUST1378,2023-10-15,18:09:04,Bank Transfer,Fuel,20427.97,Mastercard,0,72,2481,94,13,18,225.3,Barclays,Tablet,1,0,1140,0
TXN101831,CUST4573,2024-03-06,20:01:37,Bank Transfer,Jewellery,5769.61,Amex,0,50,3586,18,19,20,248.8,Axis,Web Browser,0,0,564,0
TXN101832,CUST6483,2023-08-18,01:46:40,Bank Transfer,Groceries,51125.03,Visa,0,32,3052,357,4,1,155.5,Axis,POS Machine,0,0,650,1
TXN101833,CUST7926,2022-10-06,15:58:43,ATM Withdrawal,Groceries,8071.39,Mastercard,0,43,2875,180,17,15,132.6,SBI,ATM,0,0,898,0
TXN101834,CUST4479,2021-05-09,09:33:36,Contactless Payment,Groceries,26677.29,Visa,0,22,3053,450,13,9,480.5,Axis,Web Browser,2,0,1041,1
TXN101835,CUST8787,2022-07-04,21:46:15,Contactless Payment,Electronics,26658.53,RuPay,0,74,2542,336,9,21,422.7,Barclays,POS Machine,0,1,583,1
TXN101836,CUST8817,2021-10-08,01:30:49,ATM Withdrawal,Entertainment,49550.08,Discover,0,56,3456,488,20,1,452.1,Kotak,ATM,0,0,1153,1
TXN101837,CUST8880,2022-11-14,14:50:29,Mobile Payment,Fuel,15476.7,Visa,0,22,1826,312,20,14,190.2,Citibank,Web Browser,0,0,253,0
TXN101838,CUST2841,2024-02-20,13:56:16,POS Terminal,Fuel,50353.92,RuPay,0,71,3447,388,19,13,457.1,PNB,POS Machine,2,0,618,1
TXN101839,CUST7947,2021-08-17,12:01:23,ATM Withdrawal,Travel,67718.44,Visa,0,26,2652,9,11,12,274.4,Barclays,Mobile App,3,1,1189,1
TXN101840,CUST3735,2024-06-12,09:23:27,Mobile Payment,Electronics,66338.86,Discover,0,28,1464,259,11,9,400.6,Citibank,ATM,1,1,,1
TXN101841,CUST1016,2021-12-17,17:04:10,ATM Withdrawal,Restaurant,8822.82,Discover,0,72,3325,426,20,17,3.2,HSBC,POS Machine,0,0,784,0
TXN101842,CUST8633,2024-12-28,21:11:30,ATM Withdrawal,Electronics,92603.7,Mastercard,0,59,2226,448,19,21,46.5,Axis,Tablet,0,1,978,1
TXN101843,CUST2956,2022-12-08,20:29:53,POS Terminal,Electronics,7246.82,Amex,1,20,1472,182,10,20,177.3,,Web Browser,1,0,1321,0
TXN101844,CUST8531,2021-01-09,14:32:28,Bank Transfer,Clothing,31998.99,Discover,0,68,1713,63,18,14,50.4,Citibank,Tablet,2,0,1112,1
TXN101845,CUST2433,2024-05-07,01:01:12,Contactless Payment,Restaurant,2303.1,Visa,1,70,1217,130,13,1,13.7,Axis,Tablet,0,0,546,0
TXN101846,CUST2095,2024-07-12,06:56:36,POS Terminal,Clothing,60788.7,Discover,0,30,1956,486,13,6,273.4,SBI,POS Machine,,0,1346,1
TXN101847,CUST1934,2021-01-10,13:32:54,Contactless Payment,Jewellery,25555.57,Mastercard,0,42,1702,313,1,13,304.0,SBI,ATM,,0,966,1
TXN101848,CUST2510,2024-12-05,02:22:46,Mobile Payment,Electronics,13467.38,Mastercard,1,42,3263,320,4,2,444.7,HSBC,Tablet,0,0,210,0
TXN101849,CUST6371,2024-02-27,20:18:03,Mobile Payment,Travel,16494.73,Discover,1,21,159,263,6,20,256.0,PNB,Tablet,0,0,1294,0
TXN101850,CUST1108,2021-12-02,01:02:21,Contactless Payment,Luxury,16470.71,Amex,0,33,1726,150,13,1,33.3,SBI,Web Browser,0,1,387,1
TXN101851,CUST7890,2021-03-25,20:23:21,Mobile Payment,Restaurant,9573.56,RuPay,1,46,442,215,3,20,456.7,ICICI,Mobile App,0,1,1151,0
TXN101852,CUST9356,2024-05-16,22:45:12,Contactless Payment,Entertainment,949.0,RuPay,0,27,2572,389,4,22,461.4,Yes Bank,Web Browser,0,0,182,0
TXN101853,CUST4832,2024-03-23,08:25:25,Contactless Payment,Pharmacy,1435.73,Visa,0,30,1961,352,7,8,300.8,Axis,POS Machine,0,0,587,0
TXN101854,CUST1341,2023-06-16,03:58:45,POS Terminal,Pharmacy,5456.11,Discover,0,39,1938,36,18,3,376.2,ICICI,Web Browser,0,0,192,0
TXN101855,CUST2619,2023-04-02,14:09:31,Mobile Payment,Groceries,128868.7,Amex,0,43,1551,492,16,14,498.3,Barclays,Web Browser,0,1,412,1
TXN101856,CUST9778,2021-08-10,19:55:19,Mobile Payment,Electronics,500.85,Visa,0,22,2060,155,6,19,,Kotak,Mobile App,0,0,798,0
TXN101857,CUST9989,2021-04-24,10:39:42,Contactless Payment,Fuel,11820.1,Mastercard,0,52,1795,460,20,10,263.1,ICICI,POS Machine,0,0,5,1
TXN101858,CUST7627,2021-05-04,14:36:51,POS Terminal,Restaurant,20933.44,Visa,0,61,640,176,20,14,,Axis,ATM,0,0,282,0
TXN101859,CUST4075,2023-08-22,01:19:27,Bank Transfer,Clothing,3775.87,Mastercard,0,44,1450,433,4,1,436.1,HDFC,,0,0,983,0
TXN101860,CUST1146,2021-02-26,04:52:44,Online Purchase,Clothing,9119.25,Discover,0,40,1050,206,13,4,50.8,ICICI,ATM,0,0,1143,0
TXN101861,CUST5719,2022-07-23,12:46:02,Online Purchase,Luxury,17213.87,Mastercard,1,44,2566,493,20,12,358.9,PNB,Tablet,0,0,622,1
TXN101862,CUST1476,2021-08-05,22:43:39,Online Purchase,Fuel,29545.03,Mastercard,0,25,926,256,3,22,23.6,ICICI,POS Machine,5,0,47,0
TXN101863,CUST2648,2024-11-26,12:16:53,POS Terminal,Travel,34259.45,RuPay,0,32,1891,190,11,12,279.2,ICICI,Web Browser,0,1,699,1
TXN101864,CUST5307,2021-10-20,01:00:14,Bank Transfer,Clothing,81805.45,RuPay,0,26,3255,155,12,1,294.3,SBI,Web Browser,3,0,843,1
